,index,budget,genres,id,original_language,popularity,production_countries,runtime,spoken_languages,video,vote_average,vote_count,duration,director,production_company,actors,year,month,day,x,revenue
156,1091,0.0,1.0,409297.0,1.0,13.411614,20.0,100.0,1.0,1.0,6.4,69.0,100.0,0.0,1.0,1,2016.0,10.0,14.0,1,10413936.717675053
157,57,0.0,1.0,31524.0,1.0,0.823247,4.0,162.0,4.0,1.0,7.2,21.0,174.0,0.0,1.0,1,1999.0,4.0,30.0,1,8428379.349837521
158,531,0.0,13.0,48431.0,5.0,0.09851,3.0,0.0,3.0,1.0,7.0,1.0,98.0,0.0,1.0,1,2005.0,3.0,9.0,1,2057866.7103231216
159,957,65000000.0,1.0,5551.0,1.0,7.457610000000001,1.0,130.0,1.0,1.0,6.3,407.0,130.0,1.0,1.0,1,2000.0,7.0,31.0,1,90228497.45333333
160,399,2400000.0,7.0,13621.0,4.0,0.990967,23.0,89.0,2.0,1.0,6.0,3.0,104.0,0.0,1.0,1,2007.0,10.0,26.0,1,2282556.174126213
161,202,12000000.0,16.0,327.0,9.0,8.134524,1.0,114.0,2.0,1.0,6.8,107.0,96.0,0.0,1.0,1,2000.0,9.0,9.0,1,31969626.182417806
162,749,26000000.0,1.0,37707.0,1.0,8.181407,1.0,104.0,1.0,1.0,5.5,682.0,104.0,1.0,1.0,1,2009.0,10.0,6.0,1,83951888.60666667
163,1041,0.0,24.0,9874.0,1.0,6.892828999999999,1.0,87.0,1.0,1.0,5.6,402.0,91.0,0.0,1.0,1,1986.0,3.0,21.0,1,52017466.471620195
164,322,1800000.0,1.0,56948.0,7.0,0.25362,3.0,100.0,8.0,1.0,5.8,6.0,100.0,0.0,1.0,1,2008.0,9.0,2.0,1,2568266.586832438
165,595,7300000.0,13.0,78461.0,1.0,2.803973,1.0,96.0,6.0,1.0,4.8,45.0,96.0,0.0,1.0,1,2011.0,10.0,21.0,1,12037205.85319019
166,732,0.0,6.0,47218.0,1.0,9.668784,1.0,100.0,1.0,1.0,6.4,89.0,100.0,0.0,1.0,1,2010.0,1.0,20.0,1,10852420.906734694
167,854,10284523.0,8.0,2610.0,1.0,4.3490459999999995,1.0,104.0,2.0,1.0,5.7,80.0,106.0,1.0,9.0,1,2005.0,10.0,21.0,1,21671829.317111112
168,332,3000000.0,18.0,31525.0,3.0,0.904409,4.0,155.0,2.0,1.0,7.2,15.0,155.0,0.0,1.0,1,2002.0,6.0,7.0,1,10575165.4788102
169,511,1500000.0,1.0,9344.0,1.0,4.877872,1.0,91.0,1.0,1.0,6.8,280.0,109.0,0.0,1.0,1,1995.0,7.0,28.0,1,21642434.66431365
170,12,0.0,1.0,116811.0,1.0,5.532455000000001,2.0,92.0,13.0,1.0,6.1,107.0,92.0,0.0,1.0,1,2012.0,8.0,30.0,1,8694507.676766396
171,768,0.0,5.0,24664.0,1.0,4.380258,1.0,135.0,2.0,1.0,6.3,24.0,135.0,1.0,8.0,1,2000.0,10.0,6.0,1,11235112.085956184
172,609,16000000.0,1.0,48129.0,1.0,5.857368,1.0,91.0,1.0,1.0,5.5,13.0,137.0,0.0,1.0,1,1991.0,2.0,1.0,1,10461311.820978835
173,1194,11500000.0,1.0,8913.0,1.0,8.365761000000001,1.0,103.0,1.0,1.0,6.4,417.0,101.0,0.0,3.0,1,1989.0,4.0,21.0,1,63896303.74260235
174,890,0.0,4.0,3542.0,2.0,1.9631020000000001,2.0,167.0,5.0,1.0,5.9,20.0,168.0,0.0,1.0,1,2006.0,11.0,1.0,1,11206140.879083345
175,85,0.0,5.0,346494.0,1.0,1.889834,7.0,101.0,1.0,1.0,6.2,28.0,97.0,0.0,1.0,1,2015.0,8.0,13.0,1,4747617.562755164
176,770,0.0,2.0,18133.0,1.0,3.199976,1.0,112.0,1.0,1.0,6.0,28.0,99.0,1.0,1.0,1,1993.0,9.0,24.0,1,5608882.83444832
177,821,1500000.0,1.0,9464.0,1.0,9.167761,1.0,110.0,1.0,1.0,7.2,172.0,110.0,1.0,1.0,1,1998.0,1.0,20.0,1,14936603.217851168
178,144,0.0,1.0,35113.0,1.0,6.888131,2.0,87.0,1.0,1.0,5.9,11.0,87.0,1.0,1.0,1,1998.0,2.0,15.0,1,3283805.782701132
179,1170,55000000.0,1.0,1924.0,1.0,15.460102,1.0,143.0,1.0,1.0,6.9,1042.0,150.0,0.0,,1,1978.0,12.0,13.0,1,273862091.79333335
180,405,30000000.0,1.0,10337.0,1.0,5.516316000000001,1.0,134.0,1.0,1.0,6.0,83.0,136.0,1.0,1.0,1,1991.0,12.0,10.0,1,32398339.22
181,861,0.0,2.0,61222.0,2.0,1.605963,13.0,98.0,5.0,1.0,7.2,27.0,91.0,0.0,1.0,1,2008.0,10.0,29.0,1,2921996.4290249883
182,40,130000000.0,1.0,7364.0,1.0,8.946242999999999,1.0,124.0,2.0,1.0,5.7,440.0,111.0,0.0,1.0,1,2005.0,4.0,6.0,1,128128653.22
183,434,500000.0,10.0,36584.0,1.0,0.5732010000000001,3.0,88.0,3.0,1.0,5.6,5.0,88.0,1.0,1.0,1,2002.0,5.0,9.0,1,1180369.3492212433
184,388,4800000.0,12.0,1690.0,1.0,12.093928,1.0,94.0,1.0,1.0,5.7,913.0,111.0,0.0,1.0,1,2005.0,1.0,6.0,1,129548111.63333334
185,822,0.0,1.0,15177.0,4.0,1.322188,23.0,104.0,2.0,1.0,6.4,7.0,100.0,0.0,1.0,1,2003.0,8.0,29.0,1,2259644.236801471
186,233,8000000.0,1.0,377264.0,1.0,12.521071,1.0,92.0,2.0,1.0,5.7,436.0,89.0,0.0,1.0,1,2016.0,9.0,1.0,1,37994570.68584127
187,1130,4300000.0,1.0,14145.0,1.0,2.889932,5.0,85.0,1.0,1.0,4.6,50.0,85.0,0.0,1.0,1,2008.0,2.0,6.0,1,19412596.498351686
188,929,40000000.0,1.0,6114.0,1.0,16.777675,1.0,128.0,2.0,1.0,7.1,1087.0,75.0,0.0,2.0,1,1992.0,11.0,13.0,1,254681679.39333335
189,493,0.0,3.0,81442.0,1.0,1.345586,3.0,95.0,1.0,1.0,5.8,6.0,81.0,0.0,1.0,1,2000.0,11.0,10.0,1,570023.7447976773
190,281,0.0,6.0,95744.0,1.0,0.5782689999999999,11.0,110.0,8.0,1.0,5.0,3.0,110.0,0.0,1.0,1,2012.0,3.0,15.0,1,1330526.1436510626
191,154,0.0,1.0,54287.0,1.0,0.657274,1.0,97.0,1.0,1.0,5.1,14.0,97.0,0.0,1.0,1,1980.0,7.0,1.0,1,7465528.505366492
192,327,4000000.0,1.0,81390.0,1.0,6.780752000000001,2.0,99.0,13.0,1.0,6.2,160.0,99.0,0.0,1.0,1,2011.0,4.0,9.0,1,20484330.247031063
193,566,90000000.0,1.0,607.0,1.0,15.781023999999999,1.0,98.0,7.0,1.0,6.9,4521.0,98.0,1.0,5.0,1,1997.0,7.0,2.0,1,602068153.3933333
194,79,215000000.0,1.0,1930.0,1.0,31.102266999999998,1.0,136.0,1.0,1.0,6.5,6734.0,136.0,0.0,5.0,1,2012.0,6.0,27.0,1,744940202.84
195,669,0.0,3.0,92381.0,1.0,0.8798520000000001,1.0,89.0,1.0,1.0,5.4,8.0,89.0,0.0,1.0,1,1996.0,8.0,2.0,1,728576.972289102
196,28,0.0,2.0,8093.0,1.0,0.521339,14.0,104.0,2.0,1.0,6.6,5.0,104.0,0.0,1.0,1,2006.0,8.0,31.0,1,7143591.137922759
197,402,26000000.0,1.0,7445.0,1.0,9.108917,1.0,104.0,6.0,1.0,6.8,650.0,105.0,1.0,1.0,1,2009.0,1.0,27.0,1,72949858.62833333
198,175,2000000.0,13.0,179053.0,8.0,2.2562450000000003,14.0,75.0,14.0,1.0,4.8,29.0,75.0,0.0,1.0,1,2013.0,4.0,3.0,1,6692617.512675234
199,602,14000000.0,20.0,88036.0,1.0,2.2438599999999997,1.0,116.0,6.0,1.0,5.8,36.0,98.0,0.0,1.0,2,2012.0,8.0,17.0,2,8841855.596194385
200,377,0.0,7.0,54309.0,7.0,4.34552,10.0,0.0,9.0,1.0,5.0,137.0,102.0,0.0,1.0,2,2007.0,2.0,14.0,2,29147950.606383838
201,207,0.0,20.0,48561.0,7.0,0.329373,10.0,109.0,9.0,1.0,6.6,7.0,109.0,1.0,1.0,2,1982.0,10.0,7.0,2,3570659.9357668804
202,238,0.0,5.0,96600.0,1.0,5.3623769999999995,1.0,98.0,1.0,1.0,5.1,7.0,98.0,1.0,1.0,2,2012.0,6.0,22.0,2,3378891.5993785555
203,774,20000000.0,10.0,11458.0,1.0,5.7578949999999995,1.0,100.0,1.0,1.0,5.5,48.0,100.0,1.0,1.0,2,2002.0,11.0,21.0,2,8551977.382201858
204,839,6000000.0,10.0,264644.0,1.0,12.443291,20.0,117.0,1.0,1.0,8.1,2838.0,75.0,0.0,1.0,2,2015.0,10.0,16.0,2,148566863.43333334
205,827,0.0,4.0,62327.0,1.0,0.809129,1.0,102.0,1.0,1.0,5.3,6.0,106.0,1.0,1.0,2,1987.0,9.0,1.0,2,3211863.4628936173
206,1229,5000000.0,1.0,44629.0,1.0,9.649312,9.0,113.0,1.0,1.0,6.7,240.0,113.0,0.0,1.0,2,2010.0,6.0,3.0,2,13891751.639172994
207,892,11180.0,10.0,98203.0,1.0,0.6609689999999999,5.0,120.0,2.0,1.0,5.9,11.0,120.0,0.0,1.0,2,2012.0,9.0,5.0,2,1938857.49955115
208,842,19000000.0,1.0,328387.0,1.0,14.9837,1.0,96.0,1.0,1.0,7.1,2262.0,96.0,0.0,1.0,2,2016.0,7.0,27.0,2,276937487.2866667
209,960,16000000.0,8.0,13972.0,1.0,6.62363,1.0,114.0,1.0,1.0,4.6,96.0,114.0,0.0,1.0,2,2008.0,9.0,12.0,2,19577141.63160758
210,896,0.0,2.0,4580.0,2.0,0.690072,6.0,90.0,5.0,1.0,7.7,10.0,89.0,0.0,1.0,2,1976.0,3.0,10.0,2,4209270.863030625
211,894,135000000.0,1.0,228161.0,1.0,13.422713,1.0,94.0,1.0,1.0,6.8,1539.0,91.0,0.0,1.0,2,2015.0,3.0,18.0,2,366961135.9
212,1074,0.0,1.0,51927.0,1.0,0.489997,3.0,140.0,3.0,1.0,6.7,13.0,102.0,0.0,1.0,2,2002.0,9.0,9.0,2,2097646.4063091697
213,870,0.0,2.0,35650.0,2.0,1.343844,8.0,87.0,2.0,1.0,6.3,18.0,87.0,1.0,1.0,2,2000.0,9.0,8.0,2,3360927.120380831
214,1007,0.0,1.0,33345.0,1.0,6.421995,1.0,98.0,6.0,1.0,5.7,12.0,100.0,0.0,4.0,2,1986.0,7.0,2.0,2,11139353.156381387
215,1088,0.0,5.0,11235.0,1.0,10.636074,2.0,111.0,1.0,1.0,7.0,81.0,111.0,0.0,1.0,2,1983.0,2.0,17.0,2,13053596.749165906
216,408,10000000.0,1.0,127521.0,1.0,7.293335000000001,1.0,115.0,2.0,1.0,5.5,91.0,115.0,0.0,1.0,2,2012.0,9.0,11.0,2,24353234.942176033
217,1122,10000000.0,4.0,41823.0,1.0,2.715137,1.0,129.0,1.0,1.0,6.3,48.0,129.0,1.0,2.0,2,1990.0,8.0,3.0,2,16940338.64726383
218,257,0.0,1.0,28805.0,3.0,0.742058,4.0,173.0,4.0,1.0,5.5,10.0,173.0,0.0,1.0,2,2005.0,1.0,1.0,2,2786441.722259611
219,543,10000000.0,8.0,16555.0,1.0,6.063809,1.0,100.0,1.0,1.0,6.6,19.0,100.0,0.0,1.0,2,2007.0,2.0,14.0,2,7075682.413879077
220,218,0.0,1.0,42017.0,1.0,1.377893,2.0,108.0,1.0,1.0,5.9,14.0,108.0,1.0,1.0,2,1986.0,1.0,1.0,2,5161936.017527516
221,323,15000000.0,1.0,68.0,1.0,9.837287,2.0,132.0,1.0,1.0,7.6,877.0,91.0,0.0,1.0,2,1985.0,2.0,20.0,2,148960071.49
222,697,25000000.0,1.0,2291.0,1.0,8.176863,1.0,113.0,1.0,1.0,7.3,376.0,89.0,0.0,1.0,2,1990.0,11.0,2.0,2,52737353.01888888
223,670,0.0,8.0,15363.0,1.0,8.642141,1.0,99.0,7.0,1.0,6.2,49.0,99.0,0.0,1.0,2,2006.0,1.0,29.0,2,11222309.334377654
224,623,0.0,7.0,103751.0,10.0,0.5556979999999999,3.0,0.0,3.0,1.0,7.3,3.0,138.0,0.0,1.0,2,2010.0,9.0,24.0,2,3042513.575863757
225,661,6500000.0,2.0,1640.0,1.0,9.785147,1.0,112.0,2.0,1.0,7.2,1172.0,100.0,1.0,1.0,2,2004.0,1.0,13.0,2,156371297.18333334
226,645,20000000.0,1.0,526.0,1.0,8.157587,1.0,121.0,1.0,1.0,6.8,264.0,121.0,1.0,6.0,2,1985.0,3.0,27.0,2,53900188.594444446
227,81,0.0,4.0,393765.0,1.0,5.279713,1.0,97.0,1.0,1.0,6.2,31.0,97.0,0.0,,2,2016.0,10.0,14.0,2,5789613.005503809
228,1161,3500000.0,23.0,50839.0,1.0,8.340757,1.0,107.0,1.0,1.0,6.7,531.0,107.0,1.0,1.0,2,2011.0,9.0,28.0,2,30523757.968474243
229,391,26000000.0,31.0,316002.0,1.0,5.213733,1.0,100.0,1.0,1.0,3.9,95.0,100.0,1.0,1.0,2,2015.0,2.0,10.0,2,27584820.742777776
230,640,50000000.0,1.0,18501.0,1.0,9.730681,1.0,95.0,1.0,1.0,5.6,778.0,95.0,1.0,1.0,2,2009.0,9.0,3.0,2,97731857.46535714
231,407,5000000.0,20.0,11326.0,1.0,6.335814,2.0,111.0,1.0,1.0,6.5,69.0,111.0,1.0,1.0,2,1975.0,3.0,19.0,2,30624779.67386368
232,447,0.0,28.0,284303.0,5.0,5.399896,5.0,100.0,10.0,1.0,6.6,344.0,99.0,0.0,1.0,2,2014.0,8.0,29.0,2,29047288.359615535
233,1126,175000000.0,1.0,297761.0,1.0,42.965027,1.0,123.0,1.0,1.0,5.9,7717.0,123.0,1.0,1.0,2,2016.0,8.0,2.0,2,715892016.44
234,249,2000000.0,1.0,39256.0,9.0,2.894009,15.0,87.0,2.0,1.0,6.7,34.0,82.0,0.0,1.0,2,1984.0,12.0,15.0,2,7600863.361168322
235,17,0.0,21.0,35327.0,1.0,1.385902,12.0,101.0,17.0,1.0,5.2,13.0,80.0,0.0,1.0,2,1988.0,2.0,25.0,2,7471186.844268309
236,654,0.0,2.0,91186.0,4.0,2.711041,5.0,118.0,2.0,1.0,6.9,45.0,118.0,0.0,1.0,2,2011.0,9.0,4.0,2,4605151.904507315
237,98,0.0,3.0,445840.0,6.0,0.313827,11.0,,8.0,1.0,6.0,1.0,85.0,0.0,1.0,2,2017.0,6.0,23.0,2,1905804.4375317919
238,317,4000000.0,14.0,20714.0,12.0,6.975759,16.0,159.0,2.0,1.0,6.6,54.0,159.0,0.0,1.0,2,2007.0,6.0,6.0,2,21961010.289541546
239,5,0.0,1.0,18633.0,1.0,10.627974,1.0,96.0,1.0,1.0,5.5,22.0,102.0,0.0,1.0,2,2007.0,2.0,10.0,2,6675161.887128605
240,468,0.0,2.0,21371.0,1.0,1.714522,1.0,91.0,2.0,1.0,6.6,22.0,91.0,0.0,1.0,2,2008.0,8.0,9.0,2,4086230.667456526
241,507,0.0,1.0,127372.0,1.0,6.159679,1.0,105.0,2.0,1.0,6.1,99.0,99.0,0.0,1.0,2,2012.0,9.0,14.0,2,10043025.958224561
